Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,filename,Date,Month
Utah,US,06-06-2020 02:33,40.15,-111.8624,11252,120,6788,4344,49,350.9715349,232197,870,1.066477071,84000049,USA,7242.671301,7.731958763,06-05-2020.csv,06-05-2020,June
Vermont,US,06-06-2020 02:33,44.0459,-72.7107,1027,55,882,90,50,164.5862347,39117,,5.35540409,84000050,USA,6268.860509,,06-05-2020.csv,06-05-2020,June
Virgin Islands,US,06-06-2020 02:33,18.3358,-64.8963,71,6,62,3,78,66.1893575,2051,,8.450704225,850,VIR,1912.033412,,06-05-2020.csv,06-05-2020,June
Virginia,US,06-06-2020 02:33,37.7693,-78.17,48532,1454,6392,40686,51,568.5887408,363770,7597,2.995961428,84000051,USA,4261.838091,15.65358938,06-05-2020.csv,06-05-2020,June
Washington,US,06-06-2020 02:33,47.4009,-121.4905,22993,1149,,21844,53,301.9477752,383587,3615,4.997173053,84000053,USA,5037.326197,15.72217631,06-05-2020.csv,06-05-2020,June
West Virginia,US,06-06-2020 02:33,38.4912,-80.9545,2119,84,1445,590,54,118.2380686,108518,,3.964134025,84000054,USA,6055.195249,,06-05-2020.csv,06-05-2020,June
Wisconsin,US,06-06-2020 02:33,44.2685,-89.6165,20249,633,13337,6279,55,347.7755179,323581,2791,3.1260803,84000055,USA,5557.486783,13.78339671,06-05-2020.csv,06-05-2020,June
Wyoming,US,06-06-2020 02:33,42.756,-107.3025,933,17,755,161,56,161.2069963,27612,90,1.822079314,84000056,USA,4770.897731,9.646302251,06-05-2020.csv,06-05-2020,June
Alabama,US,07-06-2020 03:53,32.3182,-86.9023,20043,689,11395,7959,1,408.7751125,245644,1993,3.43760914,84000001,USA,5009.886431,9.943621214,06-06-2020.csv,06-06-2020,June
Alaska,US,07-06-2020 03:53,61.3707,-152.4044,535,10,382,143,2,73.13288998,63901,48,1.869158879,84000002,USA,8735.074397,8.971962617,06-06-2020.csv,06-06-2020,June
American Samoa,US,07-06-2020 03:53,-14.271,-170.132,0,0,,0,60,0,174,,,16,ASM,312.7190381,,06-06-2020.csv,06-06-2020,June
Arizona,US,07-06-2020 03:53,33.7298,-111.4312,25451,1043,5399,19009,4,349.6632717,271646,3320,4.098070803,84000004,USA,3732.058823,13.04467408,06-06-2020.csv,06-06-2020,June
Arkansas,US,07-06-2020 03:53,34.9697,-92.3731,9101,154,6266,2681,5,301.5769082,156757,838,1.692121745,84000005,USA,5194.406264,9.207779365,06-06-2020.csv,06-06-2020,June
California,US,07-06-2020 03:53,36.1162,-119.6816,128593,4607,,123986,6,325.4511901,2308300,,3.581843491,84000006,USA,5841.989705,,06-06-2020.csv,06-06-2020,June
Colorado,US,07-06-2020 03:53,39.0598,-105.3111,27834,1527,4055,22252,8,483.3352319,208277,4472,5.486096141,84000008,USA,3616.713807,16.06668104,06-06-2020.csv,06-06-2020,June
Connecticut,US,07-06-2020 03:53,41.5978,-72.7554,43818,4055,7284,32479,9,1229.017468,295549,9669,9.254187777,84000009,USA,8289.627174,22.06627413,06-06-2020.csv,06-06-2020,June
Delaware,US,07-06-2020 03:53,39.3185,-75.5071,9845,390,5696,3759,10,1011.025259,67635,,3.961401727,84000010,USA,6945.728123,,06-06-2020.csv,06-06-2020,June
Diamond Princess,US,07-06-2020 03:53,,,49,0,,49,88888,,,,0,84088888,USA,,,06-06-2020.csv,06-06-2020,June
District of Columbia,US,07-06-2020 03:53,38.8974,-77.0268,9269,483,1138,7648,11,1313.356448,53678,,5.210918114,84000011,USA,7605.8202,,06-06-2020.csv,06-06-2020,June
Florida,US,07-06-2020 03:53,27.7663,-81.6868,62758,2688,,60070,12,292.2002444,1174185,11163,4.283119284,84000012,USA,5466.986582,17.78737372,06-06-2020.csv,06-06-2020,June
Georgia,US,07-06-2020 03:53,33.0406,-83.6431,51359,2178,,49181,13,483.7237812,522857,8662,4.240736774,84000013,USA,4924.518878,16.86559318,06-06-2020.csv,06-06-2020,June
Grand Princess,US,07-06-2020 03:53,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,06-06-2020.csv,06-06-2020,June
Guam,US,07-06-2020 03:53,13.4443,144.7937,179,5,162,12,66,108.9941484,7463,,2.793296089,316,GUM,4544.264411,,06-06-2020.csv,06-06-2020,June
Hawaii,US,07-06-2020 03:53,21.0943,-157.4983,673,17,614,42,15,47.53254531,53257,83,2.526002972,84000015,USA,3761.427587,12.33283804,06-06-2020.csv,06-06-2020,June
Idaho,US,07-06-2020 03:53,44.2405,-114.4788,3139,83,2408,648,16,175.6511375,55239,257,2.644154189,84000016,USA,3091.045933,8.187320803,06-06-2020.csv,06-06-2020,June
Illinois,US,07-06-2020 03:53,40.3495,-88.9861,126890,5864,,121026,17,1001.355685,1022074,,4.621325558,84000017,USA,8065.723151,,06-06-2020.csv,06-06-2020,June
Indiana,US,07-06-2020 03:53,39.8494,-86.2583,36997,2292,24729,9976,18,549.5513441,297530,6091,6.1950969,84000018,USA,4419.493781,16.46349704,06-06-2020.csv,06-06-2020,June
Iowa,US,07-06-2020 03:53,42.0115,-93.2105,21478,599,12715,8164,19,680.7455936,184714,,2.78890027,84000019,USA,5854.513529,,06-06-2020.csv,06-06-2020,June
Kansas,US,07-06-2020 03:53,38.5266,-96.7265,10361,233,612,9516,20,355.6430924,113653,917,2.248817682,84000020,USA,3901.158612,8.850497056,06-06-2020.csv,06-06-2020,June
Kentucky,US,07-06-2020 03:53,37.6681,-84.6701,11287,470,3344,7473,21,252.6371111,249062,2361,4.164082573,84000021,USA,5574.758941,20.91787012,06-06-2020.csv,06-06-2020,June
Louisiana,US,07-06-2020 03:53,31.1695,-91.8678,42486,2925,31728,7833,22,913.9144475,428069,,6.884620816,84000022,USA,9208.17313,,06-06-2020.csv,06-06-2020,June
Maine,US,07-06-2020 03:53,44.6939,-69.3819,2524,98,1845,581,23,187.7680009,58923,296,3.882725832,84000023,USA,4383.460347,11.7274168,06-06-2020.csv,06-06-2020,June
Maryland,US,07-06-2020 03:53,39.0639,-76.8021,57482,2740,4175,50567,24,950.794617,357376,9451,4.766709579,84000024,USA,5911.262257,16.4416687,06-06-2020.csv,06-06-2020,June
Massachusetts,US,07-06-2020 03:53,42.2302,-71.5301,103132,7289,,95843,25,1496.292421,644639,10369,7.067641469,84000025,USA,9352.756176,10.05410542,06-06-2020.csv,06-06-2020,June
Michigan,US,07-06-2020 03:53,43.3266,-84.5361,64229,5894,42041,16294,26,586.0202064,699849,,9.590773174,84000026,USA,7007.70022,,06-06-2020.csv,06-06-2020,June
Minnesota,US,07-06-2020 03:53,45.6945,-93.9002,27501,1181,22253,4067,27,487.6382005,333484,3336,4.294389295,84000027,USA,5913.222707,12.13046798,06-06-2020.csv,06-06-2020,June
Mississippi,US,07-06-2020 03:53,32.7416,-89.6787,17039,811,11203,5025,28,572.5183786,193123,2475,4.759668995,84000028,USA,6489.023231,14.52550032,06-06-2020.csv,06-06-2020,June
Missouri,US,07-06-2020 03:53,38.4561,-92.2884,14951,815,,14136,29,243.6036724,230065,,5.451140392,84000029,USA,3748.557213,,06-06-2020.csv,06-06-2020,June
Montana,US,07-06-2020 03:53,46.9219,-110.4544,540,18,472,50,30,50.52499209,46754,68,3.333333333,84000030,USA,4374.528667,12.59259259,06-06-2020.csv,06-06-2020,June
Nebraska,US,07-06-2020 03:53,41.1254,-98.2681,15572,187,7957,7428,31,805.0008064,117547,919,1.200873362,84000031,USA,6076.639468,5.901618289,06-06-2020.csv,06-06-2020,June
Nevada,US,07-06-2020 03:53,38.3135,-117.0554,9491,437,522,8532,32,308.1337439,171771,,4.604362027,84000032,USA,5576.698063,,06-06-2020.csv,06-06-2020,June
New Hampshire,US,07-06-2020 03:53,43.4525,-71.5639,5019,283,3319,1417,33,369.1225562,84009,487,5.638573421,84000033,USA,6178.445273,9.703128113,06-06-2020.csv,06-06-2020,June
New Jersey,US,07-06-2020 03:53,40.2989,-74.521,163893,12106,27641,124146,34,1845.186829,919448,18023,7.386526575,84000034,USA,10351.59122,10.99680889,06-06-2020.csv,06-06-2020,June
New Mexico,US,07-06-2020 03:53,34.8405,-106.2485,8800,392,3206,5202,35,419.6813379,224640,1489,4.454545455,84000035,USA,10713.31997,16.92045455,06-06-2020.csv,06-06-2020,June
New York,US,07-06-2020 03:53,42.1657,-74.9481,377316,30280,67261,279775,36,1939.572914,2437407,89995,8.025103627,84000036,USA,12529.36159,23.85136066,06-06-2020.csv,06-06-2020,June
North Carolina,US,07-06-2020 03:53,35.6301,-79.8064,34718,1028,18860,14830,37,331.0232832,497350,,2.961000058,84000037,USA,4742.048214,,06-06-2020.csv,06-06-2020,June
North Dakota,US,07-06-2020 03:53,47.5289,-99.784,2816,72,2268,476,38,369.5237395,78880,182,2.556818182,84000038,USA,10350.86384,6.463068182,06-06-2020.csv,06-06-2020,June
Northern Mariana Islands,US,07-06-2020 03:53,15.0979,145.6739,26,17,16,0,69,47.14928188,6695,,65.38461538,580,MNP,12140.94008,,06-06-2020.csv,06-06-2020,June
Ohio,US,07-06-2020 03:53,40.3888,-82.7649,38111,2372,,35739,39,326.0387883,458526,6460,6.223924851,84000039,USA,3922.680104,16.95048674,06-06-2020.csv,06-06-2020,June
Oklahoma,US,07-06-2020 03:53,35.5653,-96.9289,7059,347,5867,845,40,178.3940292,221601,1026,4.915710441,84000040,USA,5600.268488,14.53463663,06-06-2020.csv,06-06-2020,June
Oregon,US,07-06-2020 03:53,44.572,-122.0709,4570,161,2237,2172,41,108.3519432,146159,819,3.52297593,84000041,USA,3465.341722,17.92122538,06-06-2020.csv,06-06-2020,June
Pennsylvania,US,07-06-2020 03:53,40.5908,-77.2098,79505,5931,52560,21014,42,621.0363093,510828,,7.459908182,84000042,USA,3990.223707,,06-06-2020.csv,06-06-2020,June
Puerto Rico,US,07-06-2020 03:53,18.2208,-66.5901,4915,142,,4773,72,167.5525532,4915,,2.889114954,630,PRI,167.5525532,,06-06-2020.csv,06-06-2020,June
Rhode Island,US,07-06-2020 03:53,41.6809,-71.5118,15441,772,1336,13333,44,1457.576784,170739,1775,4.999676187,84000044,USA,16117.16875,11.49536947,06-06-2020.csv,06-06-2020,June
South Carolina,US,07-06-2020 03:53,33.8569,-80.945,13453,539,7347,5567,45,261.288547,231299,1814,4.006541292,84000045,USA,4492.364501,13.48398127,06-06-2020.csv,06-06-2020,June
South Dakota,US,07-06-2020 03:53,44.2998,-99.4388,5367,65,4273,1029,46,606.6744361,55458,474,1.2111049,84000046,USA,6268.856136,8.831749581,06-06-2020.csv,06-06-2020,June
Tennessee,US,07-06-2020 03:53,35.7478,-86.6923,26177,417,17124,8636,47,383.3113639,491421,1923,1.59300149,84000047,USA,7195.906855,7.346143561,06-06-2020.csv,06-06-2020,June
Texas,US,07-06-2020 03:53,31.0545,-97.5635,74470,1833,48895,23742,48,256.8295821,1093277,,2.46139385,84000048,USA,3770.456224,,06-06-2020.csv,06-06-2020,June
Utah,US,07-06-2020 03:53,40.15,-111.8624,11798,121,6939,4738,49,368.0023257,235149,890,1.025597559,84000049,USA,7334.749863,7.543651466,06-06-2020.csv,06-06-2020,June
Vermont,US,07-06-2020 03:53,44.0459,-72.7107,1046,55,888,103,50,167.6311602,40083,,5.258126195,84000050,USA,6423.67093,,06-06-2020.csv,06-06-2020,June
Virgin Islands,US,07-06-2020 03:53,18.3358,-64.8963,71,6,62,3,78,66.1893575,2196,,8.450704225,850,VIR,2047.20886,,06-06-2020.csv,06-06-2020,June
